Phi[deg],Theta[deg],GainTotal
-12,106,0.0270416
-10,106,0.0201769
-8,106,0.0146113
-6,106,0.0104564
-4,106,0.00780244
-2,106,0.00670852
0,106,0.007195
2,106,0.00923778
4,106,0.0127662
6,106,0.0176648
8,106,0.0237777
10,106,0.0309171
12,106,0.038872
14,106,0.0474187
16,106,0.0563308
18,106,0.0653876
20,106,0.0743822
22,106,0.0831272
24,106,0.0914597
26,106,0.0992446
28,106,0.106377
30,106,0.112785
32,106,0.118425
34,106,0.123288
36,106,0.127388
38,106,0.130763
40,106,0.133464
42,106,0.135548
44,106,0.13707
46,106,0.138073
48,106,0.13858
50,106,0.138593
52,106,0.138086
54,106,0.137016
56,106,0.135323
58,106,0.132949
60,106,0.129845
62,106,0.125992
64,106,0.121417
66,106,0.116206
68,106,0.110515
70,106,0.104581
72,106,0.0987166
74,106,0.0933073
76,106,0.0887973
78,106,0.0856692
80,106,0.084418
82,106,0.0855201
84,106,0.0893995
86,106,0.0963929
88,106,0.106717
90,106,0.120437
92,106,0.137449
94,106,0.15746
96,106,0.179992
98,106,0.204389
100,106,0.229846
102,106,0.255444
104,106,0.280203
106,106,0.303141
108,106,0.323341
110,106,0.340014
112,106,0.352564
114,106,0.360631
116,106,0.364127
118,106,0.363247
120,106,0.35846
122,106,0.350468
124,106,0.340161
126,106,0.328538
128,106,0.316628
130,106,0.305405
132,106,0.29571
134,106,0.288182
136,106,0.283216
138,106,0.28093
140,106,0.281171
142,106,0.28354
144,106,0.287433
146,106,0.292102
148,106,0.29673
150,106,0.300501
152,106,0.302665
154,106,0.302604
156,106,0.299876
158,106,0.294237
160,106,0.285663
162,106,0.274337
164,106,0.260633
166,106,0.245083
168,106,0.228339
170,106,0.211126
172,106,0.194197
174,106,0.178286
176,106,0.16407
178,106,0.152128
180,106,0.142916
-180,108,0.138279
-178,108,0.132464
-176,108,0.129573
-174,108,0.129586
-172,108,0.132328
-170,108,0.137485
-168,108,0.144621
-166,108,0.15321
-164,108,0.162669
-162,108,0.172395
-160,108,0.181809
-158,108,0.190395
-156,108,0.197739
-154,108,0.20356
-152,108,0.207736
-150,108,0.210312
-148,108,0.211505
-146,108,0.211682
-144,108,0.211337
-142,108,0.21105
-140,108,0.211433
-138,108,0.213078
-136,108,0.2165
-134,108,0.222084
-132,108,0.230038
-130,108,0.240371
-128,108,0.252872
-126,108,0.267115
-124,108,0.282485
-122,108,0.298214
-120,108,0.313431
-118,108,0.327228
-116,108,0.33872
-114,108,0.34711
-112,108,0.351742
-110,108,0.352149
-108,108,0.348083
-106,108,0.339529
-104,108,0.326703
-102,108,0.310043
-100,108,0.290171
-98,108,0.267862
-96,108,0.243995
-94,108,0.219502
-92,108,0.195323
-90,108,0.172353
-88,108,0.151403
-86,108,0.133161
-84,108,0.118167
-82,108,0.10679
-80,108,0.0992197
-78,108,0.0954687
-76,108,0.0953776
-74,108,0.0986339
-72,108,0.104795
-70,108,0.113318
-68,108,0.123591
-66,108,0.134967
-64,108,0.146797
-62,108,0.15846
-60,108,0.169387
-58,108,0.179085
-56,108,0.187151
-54,108,0.193277
-52,108,0.197258
-50,108,0.198985
-48,108,0.198443
-46,108,0.195697
-44,108,0.190882
-42,108,0.184191
-40,108,0.175859
-38,108,0.166147
-36,108,0.155332
-34,108,0.143693
-32,108,0.1315
-30,108,0.119002
-28,108,0.10643
-26,108,0.0939842
-24,108,0.0818396
-22,108,0.0701479
-20,108,0.0590416
-18,108,0.0486403
-16,108,0.0390558
-14,108,0.0303968
-12,108,0.0227707
-10,108,0.0162831
-8,108,0.0110343
-6,108,0.00711345
-4,108,0.00459097
-2,108,0.0035114
0,108,0.00388659
2,108,0.00569116
4,108,0.00886073
6,108,0.0132932
8,108,0.0188527
10,108,0.0253764
12,108,0.0326821
14,108,0.0405766
16,108,0.0488641
18,108,0.0573536
20,108,0.0658648
22,108,0.0742331
24,108,0.0823136
26,108,0.089983
28,108,0.0971422
30,108,0.103716
32,108,0.109654
34,108,0.114926
36,108,0.119523
38,108,0.12345
40,108,0.126722
42,108,0.129354
44,108,0.131359
46,108,0.132739
48,108,0.133484
50,108,0.133565
52,108,0.132942
54,108,0.131564
56,108,0.12938
58,108,0.126352
60,108,0.122464
62,108,0.117743
64,108,0.112266
66,108,0.106175
68,108,0.0996873
70,108,0.0930934
72,108,0.0867581
74,108,0.0811099
76,108,0.0766257
78,108,0.0738089
80,108,0.0731623
82,108,0.075157
84,108,0.0801989
86,108,0.0885951
88,108,0.100522
90,108,0.115999
92,108,0.134866
94,108,0.156776
96,108,0.181192
98,108,0.207404
100,108,0.234556
102,108,0.261683
104,108,0.287766
106,108,0.311794
108,108,0.332825
110,108,0.350056
112,108,0.362879
114,108,0.37093
116,108,0.374121
118,108,0.372651
120,108,0.366993
122,108,0.357861
124,108,0.346157
126,108,0.3329
128,108,0.319143
130,108,0.305893
132,108,0.294034
134,108,0.284254
136,108,0.277005
138,108,0.272468
140,108,0.27056
142,108,0.270945
144,108,0.273083
146,108,0.276284
148,108,0.279772
150,108,0.282761
152,108,0.284517
154,108,0.28442
156,108,0.282006
158,108,0.277002
160,108,0.269338
162,108,0.259143
164,108,0.246733
166,108,0.232576
168,108,0.217263
170,108,0.20146
172,108,0.185864
174,108,0.171161
176,108,0.157986
178,108,0.146883
180,108,0.138279
-180,110,0.134466
-178,110,0.129001
-176,110,0.126242
-174,110,0.126167
-172,110,0.12861
-170,110,0.133276
-168,110,0.139758
-166,110,0.147567
-164,110,0.156165
-162,110,0.165003
-160,110,0.173558
-158,110,0.181376
-156,110,0.188102
-154,110,0.193513
-152,110,0.197534
-150,110,0.200252
-148,110,0.201907
-146,110,0.202879
-144,110,0.203658
-142,110,0.204802
-140,110,0.206886
-138,110,0.210457
-136,110,0.21597
-134,110,0.223746
-132,110,0.23393
-130,110,0.246462
-128,110,0.261072
-126,110,0.277279
-124,110,0.294421
-122,110,0.311693
-120,110,0.328195
-118,110,0.342999
-116,110,0.355204
-114,110,0.364006
-112,110,0.368748
-110,110,0.368963
-108,110,0.364408
-106,110,0.355077
-104,110,0.3412
-102,110,0.32323
-100,110,0.301813
-98,110,0.277749
-96,110,0.251949
-94,110,0.225383
-92,110,0.19903
-90,110,0.173832
-88,110,0.150646
-86,110,0.130209
-84,110,0.113109
-82,110,0.0997599
-80,110,0.0903956
-78,110,0.0850638
-76,110,0.083635
-74,110,0.085818
-72,110,0.0911823
-70,110,0.0991865
-68,110,0.10921
-66,110,0.12059
-64,110,0.132648
-62,110,0.14473
-60,110,0.15623
-58,110,0.166611
-56,110,0.175429
-54,110,0.182335
-52,110,0.187088
-50,110,0.18955
-48,110,0.189683
-46,110,0.187538
-44,110,0.183243
-42,110,0.176992
-40,110,0.169026
-38,110,0.159618
-36,110,0.149059
-34,110,0.137646
-32,110,0.125663
-30,110,0.11338
-28,110,0.101037
-26,110,0.0888483
-24,110,0.076996
-22,110,0.0656348
-20,110,0.0548958
-18,110,0.0448916
-16,110,0.0357225
-14,110,0.0274809
-12,110,0.0202543
-10,110,0.0141259
-8,110,0.00917297
-6,110,0.00546251
-4,110,0.00304613
-2,110,0.00195421
0,110,0.00219071
2,110,0.00372955
4,110,0.0065132
6,110,0.0104536
8,110,0.0154354
10,110,0.0213212
12,110,0.0279579
14,110,0.035183
16,110,0.0428315
18,110,0.0507415
20,110,0.0587589
22,110,0.0667412
24,110,0.0745596
26,110,0.0821017
28,110,0.0892714
30,110,0.0959898
32,110,0.102194
34,110,0.107835
36,110,0.112878
38,110,0.117293
40,110,0.121058
42,110,0.124149
44,110,0.126538
46,110,0.12819
48,110,0.129062
50,110,0.129101
52,110,0.128255
54,110,0.126472
56,110,0.123712
58,110,0.119961
60,110,0.115241
62,110,0.109622
64,110,0.103235
66,110,0.0962779
68,110,0.0890242
70,110,0.0818187
72,110,0.0750735
74,110,0.069256
76,110,0.0648711
78,110,0.0624377
80,110,0.0624615
82,110,0.0654035
84,110,0.0716472
86,110,0.0814667
88,110,0.0949965
90,110,0.112207
92,110,0.132885
94,110,0.15663
96,110,0.182852
98,110,0.210793
100,110,0.239551
102,110,0.268126
104,110,0.29547
106,110,0.320551
108,110,0.342413
110,110,0.360244
112,110,0.373435
114,110,0.38162
116,110,0.384713
118,110,0.382913
120,110,0.376695
122,110,0.366776
124,110,0.354059
126,110,0.33957
128,110,0.324374
130,110,0.309495
132,110,0.295843
134,110,0.284142
136,110,0.27489
138,110,0.268323
140,110,0.264415
142,110,0.262897
144,110,0.26329
146,110,0.26496
148,110,0.267184
150,110,0.26921
152,110,0.27033
154,110,0.26993
156,110,0.26754
158,110,0.262865
160,110,0.2558
162,110,0.246429
164,110,0.235017
166,110,0.221978
168,110,0.207844
170,110,0.193227
172,110,0.178772
174,110,0.16512
176,110,0.152862
178,110,0.14251
180,110,0.134466
-180,112,0.131934
-178,112,0.126814
-176,112,0.124216
-174,112,0.124118
-172,112,0.126365
-170,112,0.130679
-168,112,0.13668
-166,112,0.143914
-164,112,0.151888
-162,112,0.1601
-160,112,0.168083
-158,112,0.175433
-156,112,0.181851
-154,112,0.187158
-152,112,0.191322
-150,112,0.194457
-148,112,0.196819
-146,112,0.198789
-144,112,0.200843
-142,112,0.203511
-140,112,0.207327
-138,112,0.212785
-136,112,0.220284
-134,112,0.230082
-132,112,0.242261
-130,112,0.256707
-128,112,0.273094
-126,112,0.290902
-124,112,0.309434
-122,112,0.327859
-120,112,0.345263
-118,112,0.360708
-116,112,0.373295
-114,112,0.382219
-112,112,0.386828
-110,112,0.386663
-108,112,0.381488
-106,112,0.371307
-104,112,0.35636
-102,112,0.337112
-100,112,0.314223
-98,112,0.288514
-96,112,0.260916
-94,112,0.232428
-92,112,0.204061
-90,112,0.17679
-88,112,0.151513
-86,112,0.129009
-84,112,0.109906
-82,112,0.0946618
-80,112,0.083549
-78,112,0.0766513
-76,112,0.0738696
-74,112,0.0749361
-72,112,0.0794359
-70,112,0.0868343
-68,112,0.0965086
-66,112,0.107782
-64,112,0.119959
-62,112,0.132356
-60,112,0.144334
-58,112,0.155319
-56,112,0.164826
-54,112,0.172472
-52,112,0.177979
-50,112,0.181178
-48,112,0.182008
-46,112,0.180503
-44,112,0.17678
-42,112,0.171031
-40,112,0.163497
-38,112,0.154461
-36,112,0.144225
-34,112,0.133098
-32,112,0.12138
-30,112,0.109355
-28,112,0.0972764
-26,112,0.0853686
-24,112,0.0738218
-22,112,0.0627944
-20,112,0.0524167
-18,112,0.0427958
-16,112,0.0340214
-14,112,0.0261712
-12,112,0.0193141
-10,112,0.0135124
-8,112,0.00882177
-6,112,0.00528846
-4,112,0.00294638
-2,112,0.00181281
0,112,0.00188469
2,112,0.00313589
4,112,0.00551609
6,112,0.00895146
8,112,0.0133471
10,112,0.0185909
12,112,0.0245581
14,112,0.0311164
16,112,0.0381308
18,112,0.0454673
20,112,0.0529969
22,112,0.060597
24,112,0.0681542
26,112,0.075564
28,112,0.0827321
30,112,0.0895734
32,112,0.0960114
34,112,0.101977
36,112,0.107406
38,112,0.112238
40,112,0.116412
42,112,0.119867
44,112,0.122537
46,112,0.124352
48,112,0.125241
50,112,0.125135
52,112,0.123969
54,112,0.121696
56,112,0.118292
58,112,0.11377
60,112,0.108189
62,112,0.101665
64,112,0.094382
66,112,0.0865926
68,112,0.0786233
70,112,0.0708691
72,112,0.0637854
74,112,0.0578734
76,112,0.0536607
78,112,0.0516768
80,112,0.0524249
82,112,0.0563514
84,112,0.0638138
86,112,0.0750502
88,112,0.0901516
90,112,0.109039
92,112,0.131451
94,112,0.156934
96,112,0.184851
98,112,0.214401
100,112,0.244648
102,112,0.274565
104,112,0.303084
106,112,0.329162
108,112,0.351839
110,112,0.370305
112,112,0.383951
114,112,0.392416
116,112,0.395615
118,112,0.393747
120,112,0.387284
122,112,0.376935
124,112,0.363598
126,112,0.348289
128,112,0.332072
130,112,0.315975
132,112,0.300918
134,112,0.28765
136,112,0.276699
138,112,0.268349
140,112,0.262625
142,112,0.259317
144,112,0.258008
146,112,0.258125
148,112,0.258997
150,112,0.259919
152,112,0.260212
154,112,0.259282
156,112,0.256661
158,112,0.252043
160,112,0.245297
162,112,0.236475
164,112,0.225795
166,112,0.213623
168,112,0.200442
170,112,0.18681
172,112,0.173325
174,112,0.160581
176,112,0.149132
178,112,0.139458
180,112,0.131934
-180,114,0.131116
-178,114,0.126341
-176,114,0.123936
-174,114,0.123881
-172,114,0.126028
-170,114,0.130118
-168,114,0.135798
-166,114,0.142649
-164,114,0.150216
-162,114,0.158045
-160,114,0.165714
-158,114,0.17287
-156,114,0.179255
-154,114,0.184733
-152,114,0.189299
-150,114,0.193086
-148,114,0.196356
-146,114,0.199483
-144,114,0.202918
-142,114,0.207158
-140,114,0.212691
-138,114,0.219956
-136,114,0.229294
-134,114,0.240904
-132,114,0.254813
-130,114,0.270854
-128,114,0.288663
-126,114,0.307686
-124,114,0.327205
-122,114,0.346378
-120,114,0.364291
-118,114,0.380008
-116,114,0.392639
-114,114,0.401394
-112,114,0.40563
-110,114,0.404903
-108,114,0.398986
-106,114,0.387893
-104,114,0.371871
-102,114,0.351394
-100,114,0.327131
-98,114,0.29991
-96,114,0.270679
-94,114,0.240452
-92,114,0.210262
-90,114,0.181111
-88,114,0.153926
-86,114,0.129519
-84,114,0.108554
-82,114,0.0915258
-80,114,0.0787428
-78,114,0.070323
-76,114,0.0661978
-74,114,0.0661247
-72,114,0.0697076
-70,114,0.076423
-68,114,0.0856514
-66,114,0.0967107
-64,114,0.108891
-62,114,0.121489
-60,114,0.133836
-58,114,0.145329
-56,114,0.155448
-54,114,0.163774
-52,114,0.169997
-50,114,0.173919
-48,114,0.175452
-46,114,0.174611
-44,114,0.1715
-42,114,0.166302
-40,114,0.15926
-38,114,0.150657
-36,114,0.140805
-34,114,0.13002
-32,114,0.118616
-30,114,0.106887
-28,114,0.0951009
-26,114,0.0834901
-24,114,0.072253
-22,114,0.0615521
-20,114,0.0515177
-18,114,0.0422529
-16,114,0.0338387
-14,114,0.0263397
-12,114,0.0198084
-10,114,0.0142886
-8,114,0.00981609
-6,114,0.00641875
-4,114,0.00411444
-2,114,0.00290882
0,114,0.00279288
2,114,0.00374106
4,114,0.00571047
6,114,0.00864127
8,114,0.0124583
10,114,0.0170737
12,114,0.0223899
14,114,0.0283033
16,114,0.0347069
18,114,0.041493
20,114,0.0485551
22,114,0.0557893
24,114,0.0630945
26,114,0.0703727
28,114,0.0775289
30,114,0.0844703
32,114,0.0911055
34,114,0.0973438
36,114,0.103094
38,114,0.108262
40,114,0.112754
42,114,0.116471
44,114,0.119315
46,114,0.121185
48,114,0.121987
50,114,0.121636
52,114,0.120065
54,114,0.117233
56,114,0.113135
58,114,0.107813
60,114,0.101365
62,114,0.0939529
64,114,0.0858099
66,114,0.0772414
68,114,0.0686234
70,114,0.0603964
72,114,0.0530535
74,114,0.0471244
76,114,0.0431536
78,114,0.0416757
80,114,0.0431867
82,114,0.048114
84,114,0.0567859
86,114,0.0694026
88,114,0.0860113
90,114,0.106486
92,114,0.130516
94,114,0.157602
96,114,0.187067
98,114,0.218075
100,114,0.249665
102,114,0.28079
104,114,0.310376
106,114,0.337378
108,114,0.360841
110,114,0.379962
112,114,0.394141
114,114,0.403024
116,114,0.406529
118,114,0.404852
120,114,0.398454
122,114,0.388032
124,114,0.374464
126,114,0.35875
128,114,0.341936
130,114,0.325038
132,114,0.308976
134,114,0.294508
136,114,0.282184
138,114,0.272321
140,114,0.264992
142,114,0.260042
144,114,0.257112
146,114,0.255692
148,114,0.255167
150,114,0.254883
152,114,0.254202
154,114,0.252556
156,114,0.249491
158,114,0.244698
160,114,0.238033
162,114,0.229518
164,114,0.219338
166,114,0.207816
168,114,0.195388
170,114,0.182565
172,114,0.1699
174,114,0.157943
176,114,0.147211
178,114,0.138152
180,114,0.131116
-180,116,0.132408
-178,116,0.127983
-176,116,0.125804
-174,116,0.125851
-172,116,0.127988
-170,116,0.131971
-168,116,0.137475
-166,116,0.144113
-164,116,0.151468
-162,116,0.159127
-160,116,0.166711
-158,116,0.17391
-156,116,0.180502
-154,116,0.18638
-152,116,0.191563
-150,116,0.19619
-148,116,0.200522
-146,116,0.204915
-144,116,0.209791
-142,116,0.215603
-140,116,0.222792
-138,116,0.231741
-136,116,0.242733
-134,116,0.255912
-132,116,0.271253
-130,116,0.288549
-128,116,0.307403
-126,116,0.32724
-124,116,0.347334
-122,116,0.366846
-120,116,0.38487
-118,116,0.40049
-116,116,0.412833
-114,116,0.421131
-112,116,0.424764
-110,116,0.423302
-108,116,0.416533
-106,116,0.40448
-104,116,0.387397
-102,116,0.36576
-100,116,0.34024
-98,116,0.311669
-96,116,0.280998
-94,116,0.249247
-92,116,0.217461
-90,116,0.186658
-88,116,0.157785
-86,116,0.131678
-84,116,0.109029
-82,116,0.0903646
-80,116,0.076024
-78,116,0.0661571
-76,116,0.0607252
-74,116,0.0595124
-72,116,0.0621441
-70,116,0.0681124
-68,116,0.0768063
-66,116,0.0875448
-64,116,0.0996112
-62,116,0.112288
-60,116,0.124887
-58,116,0.136778
-56,116,0.147415
-54,116,0.156345
-52,116,0.16323
-50,116,0.167841
-48,116,0.170066
-46,116,0.169898
-44,116,0.167426
-42,116,0.162821
-40,116,0.156318
-38,116,0.148203
-36,116,0.138787
-34,116,0.128396
-32,116,0.117349
-30,116,0.105952
-28,116,0.0944801
-26,116,0.0831765
-24,116,0.0722461
-22,116,0.061856
-20,116,0.0521377
-18,116,0.0431916
-16,116,0.0350918
-14,116,0.0278926
-12,116,0.0216329
-10,116,0.0163404
-8,116,0.0120342
-6,116,0.00872615
-4,116,0.00642047
-2,116,0.00511301
0,116,0.00479005
2,116,0.00542726
4,116,0.00698914
6,116,0.00942917
8,116,0.0126907
10,116,0.0167085
12,116,0.0214101
14,116,0.0267179
16,116,0.0325507
18,116,0.0388243
20,116,0.0454523
22,116,0.0523464
24,116,0.0594157
26,116,0.0665662
28,116,0.0737004
30,116,0.0807163
32,116,0.0875069
34,116,0.0939597
36,116,0.0999566
38,116,0.105374
40,116,0.110085
42,116,0.113959
44,116,0.116867
46,116,0.118684
48,116,0.119298
50,116,0.118615
52,116,0.116566
54,116,0.113123
56,116,0.1083
58,116,0.102171
60,116,0.0948717
62,116,0.0866091
64,116,0.0776635
66,116,0.0683878
68,116,0.0592033
70,116,0.0505898
72,116,0.0430726
74,116,0.0372033
76,116,0.0335375
78,116,0.0326094
80,116,0.0349029
82,116,0.0408229
84,116,0.0506658
86,116,0.0645931
88,116,0.0826086
90,116,0.104541
92,116,0.130036
94,116,0.158554
96,116,0.189385
98,116,0.221667
100,116,0.254421
102,116,0.286595
104,116,0.317117
106,116,0.344949
108,116,0.369151
110,116,0.388935
112,116,0.403713
114,116,0.413143
116,116,0.417143
118,116,0.415904
120,116,0.409873
122,116,0.399725
124,116,0.38631
126,116,0.370598
128,116,0.353605
130,116,0.336325
132,116,0.319661
134,116,0.304369
136,116,0.29101
138,116,0.279926
140,116,0.27123
142,116,0.264815
144,116,0.260381
146,116,0.257479
148,116,0.255556
150,116,0.254012
152,116,0.252258
154,116,0.249758
156,116,0.246082
158,116,0.240928
160,116,0.234146
162,116,0.225739
164,116,0.215865
166,116,0.204809
168,116,0.192966
170,116,0.180805
172,116,0.168834
174,116,0.157563
176,116,0.147473
178,116,0.138978
180,116,0.132408
-180,118,0.136146
-178,118,0.132078
-176,118,0.130157
-174,118,0.130362
-172,118,0.132566
-170,118,0.136546
-168,118,0.141999
-166,118,0.14857
-164,118,0.155878
-162,118,0.163548
-160,118,0.17124
-158,118,0.178677
-156,118,0.18567
-154,118,0.192134
-152,118,0.198097
-150,118,0.203703
-148,118,0.209198
-146,118,0.214914
-144,118,0.221237
-142,118,0.228574
-140,118,0.237314
-138,118,0.247783
-136,118,0.260207
-134,118,0.27468
-132,118,0.291133
-130,118,0.309324
-128,118,0.328833
-126,118,0.349078
-124,118,0.369335
-122,118,0.388778
-120,118,0.406524
-118,118,0.421684
-116,118,0.433418
-114,118,0.440987
-112,118,0.443798
-110,118,0.441444
-108,118,0.43373
-106,118,0.420687
-104,118,0.402575
-102,118,0.379869
-100,118,0.353235
-98,118,0.3235
-96,118,0.29161
-94,118,0.258582
-92,118,0.225461
-90,118,0.193269
-88,118,0.162965
-86,118,0.135398
-84,118,0.111281
-82,118,0.0911642
-80,118,0.0754134
-78,118,0.064207
-76,118,0.0575347
-74,118,0.0552075
-72,118,0.0568747
-70,118,0.0620479
-68,118,0.0701299
-66,118,0.080447
-64,118,0.0922831
-62,118,0.104914
-60,118,0.117639
-58,118,0.129809
-56,118,0.140854
-54,118,0.150298
-52,118,0.157773
-50,118,0.163024
-48,118,0.165914
-46,118,0.166414
-44,118,0.164592
-42,118,0.160607
-40,118,0.154684
-38,118,0.147102
-36,118,0.138171
-34,118,0.128218
-32,118,0.117568
-30,118,0.106533
-28,118,0.0953946
-26,118,0.0844042
-24,118,0.073773
-22,118,0.0636728
-20,118,0.054237
-18,118,0.0455651
-16,118,0.037727
-14,118,0.030769
-12,118,0.0247195
-10,118,0.0195938
-8,118,0.0153976
-6,118,0.0121297
-4,118,0.00978342
-2,118,0.00834688
